"20498",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002097.asp","13","1210","2097","707","0","Article 26","Adopté","2009-03-09","le Gouvernement","<p>Compléter cet amendement par les deux alinéas suivants :</p><p>« En cas de conversion d'activités, entraînant une diminution des dépenses financées par l'assurance maladie, et dont le financement s'impute sur l'un des objectifs de dépenses mentionnés aux articles L. 162-22-3, L. 162-22-9 et L. 174-1-1 du code de la sécurité sociale, en activités dont le financement s'impute sur l'un des objectifs de dépenses mentionnés aux articles L. 314-3 et L. 314-3-2 du code de l'action sociale et des familles, la dotation régionale mentionnée aux articles L. 314-3 et L. 314-3-2 du même code est abondée des crédits afférents à ces activités médico-sociales.</p><p>« Le financement de l'activité de l'établissement ou du service médico-social qui résulte de cette conversion est établi en tenant compte du financement alloué aux établissements et services médico-sociaux qui fournissent des prestations comparables. »</p>","<p>Ce sous amendement prend en compte les enjeux socio démographiques de demain et s'inscrit dans l'objectif de rapprochement des activités sanitaires et médico-sociales qui permettront d'y faire face.</p><p>Il permet d'assurer le transfert effectif des crédits dans le cadre d'opérations de conversion d'activités de soins en activités médico-sociales.</p>","3f64742f3ad2a54ecb1e7b8fb715fabe","1","2009-09-11 07:14:52","2009-09-11 07:14:52"
"20479",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002122.asp","13","1210","2122","543","1","Après l'article 25","Adopté","2009-03-09","le Gouvernement","<p>Rédiger ainsi l'alinéa 3 :</p><p>« II. -  Les dispositions du I sont applicables à Wallis-et-Futuna. ».</p>","<p>Ce sous-amendement a pour objet de corriger une erreur matérielle.</p><p>Compte tenu des dispositions actuellement en vigueur à Wallis-et-Futuna qui ont rendu applicables les articles L.5139-1 et suivants du code de la santé publique à cette collectivité d'outre-mer, il parait effet approprié de mentionner que les modifications apportées à l'article L.5139-2 sont lui sont également étendues.</p>","bea88dacf66f478a1737906f03ae945f","1","2009-09-11 07:14:51","2009-09-11 07:14:51"
"20436",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002080.asp","13","1210","2080","542","0","Après l'article 25","Adopté","2009-03-05","Mme Boyer","<p>I. - Après le mot : « consentement », rédiger ainsi la fin de l'alinéa 3 :</p><p>« exprès, libre et éclairé de la personne intéressée dans des conditions définies par arrêté. La levée de l'anonymat respecte les conditions établies par un référentiel publié par arrêté du ministre chargé de la santé. »</p><p>II. - En conséquence, au dernier alinéa, après le mot : « consentement », procéder à la même substitution.</p>","<p>Je propose de sous-amender l'article N° 542, car je pense que la levée optionnelle de l'anonymat doit être précisé pour que le consentement soit express, libre et éclairé et que les modalités d'engagement de cette levée fasse l'objet d'un arrêté si l'on ne veut pas que cela se systématise avec de désastreux contre effets.</p><p>Les professionnels de santé qui sont en relation avec les personnes concernées, estiment que la véritable question est de disposer d'un référentiel ou protocole de levée de l'anonymat pour qu'il n'y ait effectivement pas de dérive.</p>","cc7dabb5990ba63e5b0531a297570756","1","2009-09-11 07:14:48","2009-09-11 07:14:48"
"20472",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002130.asp","13","1210","2130","542","0","Après l'article 25","Adopté","2009-03-09","Mme Lemorton, les membres du groupe Socialiste, radical, citoyen, divers gauche","<p>I. - Après le mot :</p><p>« consentement »,</p><p>rédiger ainsi la fin de l'alinéa 3 :</p><p>« exprès, libre et éclairé de la personne intéressée dans des conditions définies par arrêté. La levée de l'anonymat respecte les conditions établies par un référentiel publié par arrêté du ministre chargé de la santé ».</p><p>II. - En conséquence, au dernier alinéa, après le mot :</p><p>« consentement »,</p><p>procéder à la même substitution.</p>","<p>Ce sous amendement vise à mieux encadrer la levée de l'anonymat. Il convient de la limiter aux situations dans lesquelles le patient y serait absolument consentant et dans lesquelles l'intérêt thérapeutique du patient serait en jeu.</p><p>Un décret pourra préciser que la levée de l'anonymat s'inscrira dans le cadre d'un protocole :</p><p>- soit lors du dépistage, en vue d'une prescription d'un traitement post exposition récent au VIH</p><p>- soit lors de la remise de résultats positifs révélant une prise en charge tardive.</p><p>Cette dérogation à la règle de l'anonymat est ainsi fortement corrélée à la possibilité de prescription des CDAG et des CIDDIST.</p>","d16802f4c7041a89c311ace8882ee7dd","1","2009-09-11 07:14:51","2009-09-11 07:14:51"
"20437",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002079.asp","13","1210","2079","540","0","Après l'article 25","Adopté","2009-03-05","le Gouvernement","<p>Supprimer les alinéas 21 et 22.</p>","<p>Ce sous-amendement corrige une ambiguïté de l'amendement en inversant le paragraphe traitant de l'obligation générale de surveillance et le paragraphe portant sur le constat-vente.</p><p>Par ailleurs, il vise à supprimer l'obligation d'un constat « amiante » à la location. Il  serait en effet prématuré de rendre obligatoire un constat à la location alors que des travaux doivent être mené afin d'envisager dans quelles mesures les personnes concernées par ce constat seraient effectivement exposées à l'amiante. Ces travaux doivent permettre de déterminer les mesures de gestion appropriées.</p>","6e89bd2f0961c640adec613b114ec144","1","2009-09-11 07:14:48","2009-09-11 07:14:48"
"20438",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002078.asp","13","1210","2078","540","1","Après l'article 25","Adopté","2009-03-05","le Gouvernement","<p>I. - Substituer aux alinéas 2 à 6 les deux alinéas suivants :</p><p>« 1° Après l'article L. 1334-12, il est inséré un article L. 1334-12-1 ainsi rédigé :</p><p>« Art. L. 1334-12-1. - Les propriétaires, ou à défaut les exploitants, des immeubles bâtis y font rechercher la présence d'amiante ; en cas de présence d'amiante, ils font établir un diagnostic de l'état de conservation de l'amiante dans les matériaux et produits repérés et mettent enoeuvre, le cas échéant, les mesures nécessaires pour contrôler et réduire l'exposition. »</p><p>II. - En conséquence, aux alinéas 10, 13 et 16, substituer à la référence :</p><p>« L.1334-13 »,</p><p>la référence :</p><p>« L.1334-12-1 ».</p>","<p>Ce sous-amendement corrige une ambiguïté de l'amendement en inversant le paragraphe traitant de l'obligation générale de surveillance et le paragraphe portant sur le constat-vente.</p><p>Par ailleurs, il vise à supprimer l'obligation d'un constat « amiante » à la location. Il  serait en effet prématuré de rendre obligatoire un constat à la location alors que des travaux doivent être mené afin d'envisager dans quelles mesures les personnes concernées par ce constat seraient effectivement exposées à l'amiante. Ces travaux doivent permettre de déterminer les mesures de gestion appropriées.</p>","2b1c760dd1b0e1db4608d6605753a731","1","2009-09-11 07:14:48","2009-09-11 07:14:48"
"20439",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002077.asp","13","1210","2077","537","1","Après l'article 25","Adopté","2009-03-05","le Gouvernement","<p>Supprimer les alinéas 14 à 19.</p>","<p>Ce sous-amendement vise à supprimer l'obligation d'adosser la mesure de radon dans l'habitat aux contrats de vente et de location à compter du 1er janvier 2015.</p><p>Les modalités de la mesure telle qu'elle est définie dans la norme NF M 60-766 ne sont en effet pas compatibles avec les délais de transaction.</p>","c4d7f9e51864e50faebfc47c5d957e2c","1","2009-09-11 07:14:48","2009-09-11 07:14:48"
"20443",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002073.asp","13","1210","2073","537","0","Après l'article 25","Adopté","2009-03-05","le Gouvernement","<p>Supprimer les alinéas 8 à 11.</p>","<p>Ce sous-amendement vise à supprimer l'obligation d'adosser la mesure de radon dans l'habitat aux contrats de vente et de location à compter du 1er janvier 2015.</p><p>Les modalités de la mesure telle qu'elle est définie dans la norme NF M 60-766 ne sont en effet pas compatibles avec les délais de transaction.</p>","f9e3211fe01693a922a3e6f14727ace7","1","2009-09-11 07:14:48","2009-09-11 07:14:48"
"20444",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002072.asp","13","1210","2072","537","0","Après l'article 25","Adopté","2009-03-05","le Gouvernement","<p>Après l'alinéa 7, insérer l'alinéa suivant :</p><p>« Les conditions d'application des deux précédents alinéas, en particulier les catégories d'immeubles concernées par l'obligation de surveillance, les niveaux maximum d'activité et les mesures nécessaires pour réduire l'exposition et assurer la santé des personnes, sont définies par décret en Conseil d'État. »</p>","<p>Ce sous-amendement vise à supprimer l'obligation d'adosser la mesure de radon dans l'habitat aux contrats de vente et de location à compter du 1er janvier 2015.</p><p>Les modalités de la mesure telle qu'elle est définie dans la norme NF M 60-766 ne sont en effet pas compatibles avec les délais de transaction.</p>","843a50ab0f5fad291d8af72baa5e6d23","1","2009-09-11 07:14:48","2009-09-11 07:14:48"
"20445",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002071.asp","13","1210","2071","537","0","Après l'article 25","Adopté","2009-03-05","le Gouvernement","<p>À l'alinéa 6, substituer aux mots :</p><p>« d'immeubles bâtis situés dans les zones géographiques où l'exposition aux rayonnements naturels est susceptible de porter atteinte à la santé. Les zones géographiques concernées et les niveaux maximum d'activité du radon ou de ses descendants en fonction de l'usage des immeubles, sont définis »</p><p>les mots :</p><p>« de certaines catégories d'immeubles bâtis situés dans les zones géographiques où l'exposition aux rayonnements naturels est susceptible de porter atteinte à la santé. Les zones géographiques concernées sont définies ».</p>","<p>Ce sous-amendement vise à supprimer l'obligation d'adosser la mesure de radon dans l'habitat aux contrats de vente et de location à compter du 1er janvier 2015.</p><p>Les modalités de la mesure telle qu'elle est définie dans la norme NF M 60-766 ne sont en effet pas compatibles avec les délais de transaction.</p>","21e49b67dba42a9c49f5dd63d187c53e","1","2009-09-11 07:14:48","2009-09-11 07:14:48"
"20429",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002088.asp","13","1210","2088","524","0","Article 24","Adopté","2009-03-05","le Gouvernement","<p>À l'alinéa 3, substituer au mot :</p><p>« vingt »,</p><p>le mot :</p><p>« dix-huit ».</p>","<p>L'interdiction de toute vente de boissons alcooliques dans les points de vente de carburant est une des mesures prioritaires du Gouvernement pour lutter contre la surmortalité liée à l'alcool sur les routes. L'enjeu ici est avant tout celui de la santé publique et de la sécurité routière. Cette mesure a été recommandée par les états généraux de l'alcool et est prévue par le comité interministériel de la sécurité routière (CISR).</p><p>Cependant face à la nécessité de préserver les commerces de proximité que constituent souvent les stations services, il est apparu qu'une interdiction de toute vente d'alcool était excessive.</p><p>L'amendement 524 prévoit d'étendre la plage horaire d'interdiction de 20 heures à 8 heures. Cela ne semble pas suffisant et, par ce sous-amendement, il est proposé de l'étendre à compter de 18 heures.</p>","2fce2a27ad39d312dc8b4ba0f0b58238","1","2009-09-11 07:14:47","2009-09-11 07:14:47"
"20400",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002027.asp","13","1210","2027","443","0","Article 21","Adopté","2009-03-03","le Gouvernement","<p>Substituer à l'alinéa 4 l'alinéa suivant :</p><p>« ou dans un État membre de l'Union européenne ou partie à l'espace économique européen, prévu par la directive 2005/36/CE du Parlement européen et du Conseil du 7 septembre 2005 relative à la reconnaissance des qualifications professionnelles, et étendre, avec les adaptations nécessaires, ces modifications aux collectivités d'outre-mer et en Nouvelle-Calédonie. »</p>","<p>Ce sous-amendement permettra d'apporter les corrections nécessaires au dispositif de reconnaissance des titres de formation  obtenus dans un État membre de l'Union européenne ou partie à l'EEE et pas seulement à la procédure de reconnaissance des diplômes obtenus dans un État tiers.</p><p>Ce sous-amendement permettra également d'étendre, avec les adaptations nécessaires, ces modifications aux collectivités d'outre-mer et en Nouvelle-Calédonie.</p>","292ed75f199d99d1b13c00abcf41d1f0","1","2009-09-11 07:14:43","2009-09-11 07:14:43"
"20387",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002005.asp","13","1210","2005","425","1","Article 19","Adopté","2009-03-02","le Gouvernement","<p>À l'alinéa 4, substituer aux mots :</p><p>« de la formation professionnelle continue »,</p><p>les mots :</p><p>« du développement professionnel continu ».</p>","<p>Le présent sous-amendement a pour objet de rectifier une incohérence rédactionnelle présente au sein de l'amendement initial.</p>","ed884503e446edaf526faf07f678cbe6","1","2009-09-11 07:14:43","2009-09-11 07:14:43"
"20382",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002010.asp","13","1210","2010","412","0","Article 18","Adopté","2009-03-02","le Gouvernement","<p>Substituer à la dernière phrase de l'alinéa 2 les deux phrases suivantes :</p><p>« Lorsqu'il est saisi de ces éléments, le président du conseil départemental de l'ordre ou le directeur de l'organisme local d'assurance maladie en accuse réception à l'auteur, en informe le professionnel de santé mis en cause et peut le convoquer dans un délai d'un mois à compter de la date d'enregistrement de la plainte. Cette disposition est applicable également quand le refus est commis à l'encontre d'une personne ayant sollicité les soins dans le but de démontrer l'existence du refus discriminatoire. »</p>","<p>L'objectif de ce sous-amendement est principalement de réintroduire la possibilité de réaliser des tests aléatoires (« testing ») afin d'apporter des éléments de preuve recevables devant la commission de conciliation, les juridictions ordinales ou auprès du directeur de la caisse locale d'assurance maladie. La procédure est ensuite clarifiée pour renvoyer directement le plaignant devant le conseil de l'ordre ou devant le directeur de la caisse locale d'assurance maladie, qui mettent enoeuvre leurs procédures respectives.</p>","40106337639cb3ca4e800e6d31355ede","1","2009-09-11 07:14:43","2009-09-11 07:14:43"
"20384",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002008.asp","13","1210","2008","396","0","Après l'article 14","Adopté","2009-03-02","le Gouvernement","<p>À l'alinéa 4, après la référence :</p><p>« L. 1411-11 »,</p><p>insérer les mots :</p><p>« , le cas échéant de second recours au sens de l'article L. 1411-12 ».</p>","<p>Le présent sous-amendement vise à permettre aux pôles de santé d'exercer des activités de soins de second recours.</p>","31e3d0626b712374a28a5e9c55409f04","1","2009-09-11 07:14:43","2009-09-11 07:14:43"
"20398",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002029.asp","13","1210","2029","396","0","Après l'article 14","Adopté","2009-03-03","le Gouvernement","<p>Compléter cet amendement par l'alinéa suivant :</p><p>« Les pôles de santé signataires du contrat mentionné à l'article L. 1435-3 perçoivent une dotation de financement du fonds d'intervention pour la qualité et la coordination des soins, laquelle contribue à financer l'exercice coordonné des soins, selon des modalités fixées par arrêté des ministres chargés de la santé et de la sécurité sociale. »</p>","<p>Cet amendement vise à soutenir le développement des pôles de santé et, de façon plus générale, le développement coordonné d'une offre de soins de premier recours.</p><p>Conformément au souhait du Président de la République exprimé dans son discours de Bletterans, ce sous-amendement instaure en outre un financement de la coordination des soins assurée les pôles de santé par le fonds d'intervention pour la qualité et la coordination des soins (FIQCS).</p>","00b4ce59badcea0e6928501bbdee628f","1","2009-09-11 07:14:43","2009-09-11 07:14:43"
"20355",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121001992.asp","13","1210","1992","374","0","Article 12","Adopté","2009-02-19","le Gouvernement","<p>Compléter l'alinéa 5 par la phrase suivante :</p><p>« L'agence régionale de santé vérifie que les projets correspondant aux communautés hospitalières de territoire ont bénéficié d'un financement majoré de 15 %. »</p>","<p>Afin de rendre incitatif la coopération entre établissements dans le cadre des communautés hospitalières de territoire, il est proposé que les projets engagés dans ce cadre puissent bénéficier d'un financement majoré de 15 %.</p>","b9dfd49eb0771c9ddb85ec9f2fd66021","1","2009-09-11 07:14:38","2009-09-11 07:14:38"
"20352",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121001995.asp","13","1210","1995","359","0","Article 12","Adopté","2009-02-19","le Gouvernement","<p>Compléter l'alinéa 2 par les mots :</p><p>« avec le statut de membre associé. »</p>","<p>Le présent sous-amendement vise ainsi à permettre à des établissements médico-sociaux de figurer au sein d'une CHT au travers du statut de « membre associé » tout en leur assurant une place, avec voix consultative, au sein du conseil de surveillance.</p>","48947dd12c3bf785a36253b063befdd4","1","2009-09-11 07:14:38","2009-09-11 07:14:38"
"20354",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121001993.asp","13","1210","1993","353","1","Après l'article 9","Adopté","2009-02-19","le Gouvernement","<p>Rédiger ainsi l'alinéa 5 :</p><p>« 1° Le président du conseil d'administration et le directeur général du groupement sont nommés par arrêté des ministres chargés de la santé, de la sécurité sociale et de la solidarité. Le président peut être choisi parmi les parlementaires après avis du président de l'assemblée à laquelle il appartient ; ».</p><p>EXPOSÉ SOMMAIRE</p><p>Une disposition législative est nécessaire afin de préciser que le président du conseil d'administration de l'ANAP est nommé par arrêté des ministres, et que ce président peut être un parlementaire, après avis du président de l'assemblée à laquelle il appartient.</p>",NULL,"91d10a8d9e5e381475a06f70228010ef","1","2009-09-11 07:14:38","2009-09-11 07:14:38"
"20239",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121001961.asp","13","1210","1961","335","0","Article 6","Adopté","2009-02-17","le Gouvernement","<p>Supprimer l'alinéa 9.</p>","<p>Ce sous-amendement vise à éviter qu'un établissement de santé soit mis sous administration provisoire en cas d'atteinte à la qualité et à la sécurité des soins.</p><p>En effet, la mise sous administration provisoire est une disposition permettant au directeur général de l'ARS d'intervenir en cas de situation financière dégradée d'un établissement, dès lors que le directeur ne prend pas les mesures appropriées.</p><p>Ce dispositif de mise sous administration provisoire n'est donc pas un instrument adapté aux situations d'atteinte à la qualité et à la sécurité des soins. Les dispositifs de droit commun sont amplement suffisants pour remédier à ce type de situation (mission d'audit et d'appui, mise en recherche d'affectation du directeur dans l'intérêt du service).</p>","40464e3114aeec5deeec04f4440f4e6b","1","2009-09-11 07:14:22","2009-09-11 07:14:22"
"19390",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121001504.asp","13","1210","1504","292","0","Article 2","Adopté","2009-02-11","M. Tian, M. Le Fur","<p>À l'alinéa 2, après le mot :</p><p>« résultats »,</p><p>insérer les mots :</p><p>« publiés chaque année ».</p>","<p>La démarche de transparence des établissements de santé en matière d'indicateurs de qualité doit être systématique.</p><p>Le législateur doit être le plus clair possible : il doit indiquer que la publication de ces indicateurs est régulière et que l'établissement de santé en prend l'initiative.</p><p>Il ne faut pas laisser entendre que l'établissement mettrait à disposition du public, si celui-ci le demande.</p>","108b48cde598c7f345381ded618b8ab1","1","2009-09-11 07:12:29","2009-09-11 07:12:29"
"19391",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121001503.asp","13","1210","1503","289","0","Article 2","Adopté","2009-02-11","M. Tian, M. Le Fur","<p>À l'alinéa 2, après le mot :</p><p>« résultats »</p><p>insérer les mots :</p><p>« publiés chaque année »</p>","<p>La démarche de transparence des établissements de santé en matière d'indicateurs de qualité doit être systématique.</p><p>Le législateur doit être le plus clair possible : il doit indiquer que la publication de ces indicateurs est régulière et que l'établissement de santé en prend l'initiative.</p><p>Il ne faut pas laisser entendre que l'établissement mettrait à disposition du public, si celui-ci le demande.</p>","19407f8279d661e18be08c9246108d12","1","2009-09-11 07:12:29","2009-09-11 07:12:29"
"19395",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121001432.asp","13","1210","1432","275","0","Article PREMIER","Adopté","2009-02-11","M. Rolland","<p>Compléter l'alinéa 2 par les mots :</p><p>« sauf opposition expresse de leur part notifiée par leur représentant légal au directeur général de l'Agence régionale de santé, par lettre recommandée avec accusé de réception ».</p>","<p>Les établissements de santé privés qui ont été admis à participer à l'exécution du service public hospitalier (SPHP) deviennent, sauf opposition expresse de leur part, automatiquement des établissements de santé privés d'intérêt collectif, sans qu'il soit nécessaire pour eux, à la différence des autres établissements de santé privés gérés par des organismes sans but lucratif, de faire une déclaration à l'agence régionale de santé.</p>","765ed5be7a4b734187a2c9240ec046d9","1","2009-09-11 07:12:30","2009-09-11 07:12:30"
"20487",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002113.asp","13","1210","2113","241","0","Article 26","Adopté","2009-03-09","le Gouvernement","<p>Après le mot :</p><p>« de »,</p><p>rédiger ainsi la fin de l'alinéa 2 :</p><p>« programmes territoriaux de santé pouvant donner lieu à des contrats locaux de santé tels que définis à l'article L. 1434-15. »</p>","<p>L'agence doit pouvoir décliner ses différents schémas dans le cadre de programmes d'action établis pour un ou plusieurs territoires de santé et susceptibles de donner lieu à des contrats locaux de santé, dont le contenu pourra porter sur la totalité du champ de compétences de l'agence.</p>","eebcb4d32e75ad3c41c3df1dace8bcb3","1","2009-09-11 07:14:51","2009-09-11 07:14:51"
"20440",NULL,"http://www.assemblee-nationale.fr/13/amendements/1210/121002076.asp","13","1210","2076","227","0","Après l'article 22","Adopté","2009-03-05","le Gouvernement","<p>À l'alinéa 2, supprimer les mots :</p><p>« , dont le contenu sera fixé par décret ».</p>","<p>Compte tenu de l'évolution possible des connaissances scientifiques concernant l'utilisation d'un défibrillateur cardiaque externe, il n'est pas opportun de figer le contenu de l'initiation dans un décret.</p>","6519bf557c12b4210a05e8596ec5be5a","1","2009-09-11 07:14:48","2009-09-11 07:14:48"
